V1	V2
isogroup39014	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup39017	GO:0006508;GO:0008237;GO:0008270;GO:0000226;GO:0000922;GO:0005815
isogroup39021	GO:0005215;GO:0006810;GO:0016020;GO:0008523
isogroup39029	GO:0005524;GO:0005694;GO:0051276;GO:0005515;GO:0008570
isogroup39038	GO:0003896;GO:0006269;GO:0003887;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
isogroup3904	GO:0000247;GO:0005783;GO:0006696
isogroup39049	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0005198;GO:0007155
isogroup39052	GO:0005489;GO:0006118
isogroup39055	GO:0003676;GO:0005634;GO:0008270
isogroup39057	GO:0005975;GO:0009045;GO:0016757;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
isogroup3906	GO:0003676;GO:0005622
isogroup39076	GO:0019904;GO:0004623;GO:0004624;GO:0004625;GO:0004626;GO:0004627;GO:0004628;GO:0047498;GO:0047499
isogroup39081	GO:0004245;GO:0006508;GO:0016020;GO:0008237;GO:0008270;GO:0016512
isogroup39092	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0016018
isogroup39095	GO:0003824;GO:0009225;GO:0003978;GO:0006012;GO:0005975;GO:0016857
isogroup391	GO:0003677;GO:0005634
isogroup3910	GO:0005975;GO:0016614;GO:0004367;GO:0006072;GO:0009331;GO:0005737;GO:0016616;GO:0046168;GO:0051287
isogroup39103	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003677;GO:0006355;GO:0006508;GO:0008234
isogroup39105	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup39111	GO:0004289;GO:0006508;GO:0000166;GO:0017111
isogroup39112	GO:0008152;GO:0008484;GO:0008449;GO:0004065
isogroup39113	GO:0003774;GO:0005524;GO:0016459
isogroup39116	GO:0004519
isogroup39117	GO:0004672;GO:0005524;GO:0006468;GO:0005515;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004676
isogroup39118	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
isogroup39119	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004707;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup3912	GO:0030731
isogroup39139	GO:0004637;GO:0009113;GO:0003824;GO:0009058;GO:0016742;GO:0004644;GO:0006189;GO:0004641;GO:0005737
isogroup39144	GO:0008757;GO:0000154;GO:0000179;GO:0008649;GO:0006364;GO:0016433;GO:0006412
isogroup39146	GO:0004190;GO:0006508;GO:0016020;GO:0008270
isogroup39147	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0009719;GO:0005164;GO:0033209
isogroup39149	GO:0005737;GO:0006817
isogroup3915	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup3916	GO:0006508;GO:0008235;GO:0004239
isogroup39161	GO:0003824;GO:0006118;GO:0016491;GO:0004047;GO:0005737;GO:0006546
isogroup39166	GO:0007155;GO:0005529;GO:0004713;GO:0002226;GO:0001867
isogroup39167	GO:0003899
isogroup39169	GO:0005524;GO:0006950;GO:0033554;GO:0061077
isogroup39171	GO:0004835;GO:0006464;GO:0003884
isogroup39172	GO:0005509
isogroup39175	GO:0016021;GO:0000287;GO:0008152;GO:0016462
isogroup39176	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0005762;GO:0022625
isogroup39177	GO:0005524;GO:0016887
isogroup39179	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004697
isogroup39180	GO:0006118;GO:0050105
isogroup39181	GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
isogroup39182	GO:0004143;GO:0007205
isogroup39184	GO:0004197;GO:0006508;GO:0008158;GO:0016020
isogroup39185	GO:0005001
isogroup39188	GO:0008152;GO:0016491;GO:0051341
isogroup3919	GO:0006810;GO:0008519;GO:0016020
isogroup39193	GO:0004872;GO:0005509
isogroup39199	GO:0003676;GO:0005634;GO:0008270
isogroup392	GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
isogroup39204	GO:0005554;GO:0005021;GO:0005524;GO:0006468
isogroup39205	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
isogroup39213	GO:0005001
isogroup39215	GO:0015220
isogroup3922	GO:0008152;GO:0016740;GO:0009058;GO:0016769;GO:0004758;GO:0017059
isogroup39220	GO:0005524;GO:0016887;GO:0000166;GO:0017111
isogroup39221	GO:0005507;GO:0015992;GO:0016020;GO:0003936;GO:0046933;GO:0046961
isogroup3923	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup39231	GO:0005515
isogroup3924	GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
isogroup39240	GO:0050473
isogroup39242	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup39246	GO:0005509
isogroup39251	GO:0004672;GO:0005524;GO:0006468;GO:0004713
isogroup39252	GO:0001584;GO:0007186;GO:0016021;GO:0004993
isogroup39253	GO:0001584;GO:0007186;GO:0016021;GO:0004977;GO:0004969;GO:0031808
isogroup39254	GO:0000139;GO:0003827;GO:0006487
isogroup39257	GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
isogroup39260	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup39264	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0006281
isogroup39277	GO:0003824;GO:0008152;GO:0008299;GO:0016405;GO:0030729
isogroup39282	GO:0000166;GO:0017111;GO:0005524;GO:0008568
isogroup39285	GO:0004222;GO:0006508;GO:0004231
isogroup39287	GO:0005515;GO:0005680;GO:0030071
isogroup393	GO:0004198;GO:0005622;GO:0006508;GO:0005509
isogroup3930	GO:0004497;GO:0005507;GO:0004504;GO:0006518;GO:0016020
isogroup39302	GO:0003723;GO:0005525;GO:0005786;GO:0006614
isogroup39308	GO:0005737;GO:0006817
isogroup39328	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0006259
isogroup3933	GO:0004553;GO:0005975;GO:0005001
isogroup39331	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup39341	GO:0008152;GO:0016491;GO:0003847
isogroup3935	GO:0008380;GO:0003847;GO:0016251
isogroup39353	GO:0009117;GO:0016787;GO:0004528;GO:0004551;GO:0009719;GO:0035381;GO:0035587
isogroup39357	GO:0003777;GO:0007018;GO:0030286
isogroup39360	GO:0003676;GO:0005634;GO:0008270
isogroup39362	GO:0003676
isogroup39372	GO:0005524
isogroup39374	GO:0015101;GO:0015226
isogroup39376	GO:0005509
isogroup3938	GO:0005524;GO:0006950;GO:0033554;GO:0061077
isogroup39385	GO:0008483;GO:0030170;GO:0004587
isogroup39389	GO:0003677;GO:0004518;GO:0006289;GO:0007268
isogroup3939	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004693;GO:0008353
isogroup39390	GO:0005515;GO:0007165
isogroup39395	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup394	GO:0003713;GO:0005634
isogroup39417	GO:0008318;GO:0018346;GO:0004659;GO:0004660;GO:0004661;GO:0004662;GO:0004663;GO:0008412;GO:0008495;GO:0046428
isogroup3942	GO:0004565;GO:0005975;GO:0009341
isogroup39424	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004694;GO:0006412
isogroup39441	GO:0007242
isogroup39445	GO:0008152
isogroup39446	GO:0003677;GO:0005677;GO:0006342;GO:0006355;GO:0017136;GO:0040029;GO:0016570
isogroup39456	GO:0006564;GO:0016616;GO:0047964
isogroup3946	GO:0008152;GO:0016491;GO:0004312
isogroup39463	GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
isogroup39468	GO:0005509;GO:0007156;GO:0016020
isogroup3948	GO:0030528;GO:0006950;GO:0033554
isogroup39482	GO:0006508;GO:0030693;GO:0005515;GO:0005622;GO:0042981;GO:0004197;GO:0016946;GO:0006915;GO:1900119
isogroup39486	GO:0015986;GO:0016021;GO:0016469;GO:0046933;GO:0046961;GO:0016020;GO:0003936
isogroup3949	GO:0005525;GO:0007264;GO:0006886;GO:0003924;GO:0003925
isogroup39490	GO:0004197;GO:0006508;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
isogroup39497	GO:0004194;GO:0006508;GO:0004190
isogroup3950	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup39501	GO:0006457;GO:0005509;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0005528
isogroup39505	GO:0046872
isogroup39511	GO:0005634;GO:0016481;GO:0016564
isogroup39518	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004709
isogroup3952	GO:0003677;GO:0003899;GO:0006350;GO:0005634;GO:0003900;GO:0003901;GO:0003902;GO:0006366
isogroup39530	GO:0005215;GO:0006810;GO:0016020
isogroup39531	GO:0003824;GO:0008152;GO:0003996;GO:0004774;GO:0015645;GO:0016878;GO:0018853;GO:0018854;GO:0018855;GO:0018856;GO:0018857;GO:0016207;GO:0004467;GO:0015245
isogroup39533	GO:0004647;GO:0006564;GO:0003824;GO:0008152;GO:0016791
isogroup39539	GO:0005524;GO:0016887
isogroup39547	GO:0005524;GO:0016887;GO:0000166;GO:0017111
isogroup39552	GO:0005525;GO:0007264;GO:0015031;GO:0006886;GO:0003924;GO:0003925
isogroup39558	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0005215
isogroup39567	GO:0016262;GO:0002226;GO:0045824
isogroup3957	GO:0004416
isogroup39573	GO:0008152;GO:0016491;GO:0004028;GO:0004777
isogroup39577	GO:0005515
isogroup39584	GO:0005506;GO:0006412;GO:0042586
isogroup39588	GO:0004735
isogroup39592	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
isogroup39596	GO:0005509;GO:0005544;GO:0050819
isogroup396	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
isogroup39604	GO:0005975;GO:0016868;GO:0004614
isogroup3961	GO:0006118;GO:0016491;GO:0005506;GO:0006814;GO:0016021;GO:0016655;GO:0019866;GO:0003958
isogroup39614	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup39618	GO:0003824;GO:0008152;GO:0004451;GO:0006097;GO:0004474
isogroup3962	GO:0006886;GO:0016021
isogroup39627	GO:0008800;GO:0030655;GO:0046677;GO:0040029;GO:0016570
isogroup3963	GO:0006914
isogroup39634	GO:0004100
isogroup3964	GO:0004372;GO:0006544;GO:0006563
isogroup39646	GO:0007155;GO:0005529;GO:0002226;GO:0042381;GO:0001867
isogroup39654	GO:0016020;GO:0030001;GO:0046873;GO:0005385
isogroup3966	GO:0004298;GO:0004299;GO:0030163;GO:0043248
isogroup39663	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup39664	GO:0016262
isogroup39666	GO:0008757;GO:0003676;GO:0008168;GO:0016300;GO:0006281
isogroup3967	GO:0005488;GO:0006810;GO:0016020;GO:0005310
isogroup39675	GO:0003676
isogroup3968	GO:0004305
isogroup39681	GO:0005215;GO:0006810;GO:0016020;GO:0005737;GO:0008168;GO:0008469
isogroup39683	GO:0005509
isogroup39686	GO:0015520;GO:0015904;GO:0016021;GO:0005215;GO:0006810;GO:0016020
isogroup39697	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0002226;GO:0001867
isogroup39702	GO:0005622;GO:0008270;GO:0005529;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup39703	GO:0006886;GO:0008320;GO:0016020
isogroup39707	GO:0004730;GO:0008033;GO:0009982
isogroup3971	GO:0003824;GO:0004301;GO:0005792;GO:0009636;GO:0016020
isogroup39714	GO:0005622;GO:0008270;GO:0005529;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup39718	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0042623;GO:0042624;GO:0042625
isogroup39728	GO:0003887;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
isogroup39729	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0008766;GO:0016881;GO:0018169;GO:0010992
isogroup39731	GO:0001584;GO:0007186;GO:0016021
isogroup39732	GO:0006470;GO:0008138;GO:0004721
isogroup39734	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup39736	GO:0005007
isogroup39739	GO:0006810;GO:0008519;GO:0016020
isogroup39743	GO:0016020;GO:0005529;GO:0005509;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
isogroup39745	GO:0004743;GO:0006096
isogroup39751	GO:0004835;GO:0006464
isogroup39755	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup3976	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup39761	GO:0001584;GO:0007186;GO:0016021;GO:0005737;GO:0006817
isogroup39762	GO:0003824;GO:0008152;GO:0004300;GO:0003859
isogroup3977	GO:0006520;GO:0016831;GO:0008117
isogroup39773	GO:0005554;GO:0016020
isogroup39774	GO:0005044;GO:0016020;GO:0015922;GO:0016641
isogroup39775	GO:0009374;GO:0005524;GO:0008152;GO:0016874;GO:0004736;GO:0005737;GO:0006094
isogroup39784	GO:0046872
isogroup39789	GO:0003824;GO:0006596
isogroup3979	GO:0004289;GO:0006508;GO:0000166;GO:0017111
isogroup39790	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0005952;GO:0008603;GO:0004692;GO:0004682;GO:0004691;GO:0005956;GO:0008605
isogroup39796	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811;GO:0007268
isogroup39797	GO:0005509
isogroup398	GO:0005856;GO:0005737;GO:0008092;GO:0016020;GO:0004725;GO:0004727
isogroup3980	GO:0005247;GO:0006821;GO:0016020
isogroup39800	GO:0003824;GO:0006633;GO:0008152;GO:0016740;GO:0004315;GO:0004312
isogroup39803	GO:0016301;GO:0016772;GO:0005509
isogroup3981	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup39810	GO:0005215;GO:0006810;GO:0016020;GO:0015250
isogroup39811	GO:0005524;GO:0000166;GO:0017111;GO:0006950;GO:0033554;GO:0061077
isogroup39814	GO:0005509
isogroup39819	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0006259;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup39824	GO:0003676
isogroup3983	GO:0005215;GO:0006810;GO:0016021
isogroup39830	GO:0006118;GO:0016491;GO:0050660;GO:0015036;GO:0005489;GO:0045454;GO:0005737;GO:0016654;GO:0004362;GO:0006950;GO:0006979
isogroup3984	GO:0003676
isogroup39846	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup3985	GO:0004872
isogroup39861	GO:0005279;GO:0006865;GO:0016020
isogroup39864	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
isogroup39866	GO:0009058
isogroup3987	GO:0008270
isogroup39875	GO:0003676
isogroup39876	GO:0003746;GO:0006412
isogroup39882	GO:0005489;GO:0006118;GO:0016491;GO:0010181;GO:0030586
isogroup39884	GO:0016020;GO:0050613
isogroup39889	GO:0004872;GO:0015031;GO:0016021;GO:0005046
isogroup39895	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup39898	GO:0004812;GO:0005524;GO:0006418;GO:0004818;GO:0006424;GO:0004827;GO:0006433;GO:0006412;GO:0005737;GO:0004819
isogroup39902	GO:0004839;GO:0006464;GO:0006512;GO:0003824;GO:0004842
isogroup39904	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup39906	GO:0001584;GO:0007186;GO:0016021;GO:0004983
isogroup39907	GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
isogroup39911	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0005762;GO:0022625
isogroup39916	GO:0008499
isogroup3992	GO:0005525;GO:0007049;GO:0005524;GO:0051301
isogroup39928	GO:0005351;GO:0009401;GO:0003676
isogroup3993	GO:0005509
isogroup39946	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0003774;GO:0016459;GO:0004674;GO:0008570
isogroup3995	GO:0005198;GO:0005874;GO:0007018;GO:0003924;GO:0005525;GO:0043234;GO:0051258
isogroup39952	GO:0005509;GO:0004723
isogroup39954	GO:0005737;GO:0006817
isogroup3996	GO:0008152;GO:0016491;GO:0004449;GO:0005739;GO:0006099;GO:0004448
isogroup39965	GO:0003723;GO:0004523;GO:0004524
isogroup39968	GO:0003777;GO:0005524;GO:0005875;GO:0007018
isogroup39974	GO:0008152;GO:0008484;GO:0003943;GO:0004065
isogroup3998	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup39989	GO:0004807;GO:0008152
isogroup3999	GO:0004619;GO:0006007;GO:0005737;GO:0030145
isogroup39994	GO:0005506;GO:0006118;GO:0016165;GO:0004051
isogroup39995	GO:0006811;GO:0016020;GO:0030594;GO:0015464
isogroup39996	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
isogroup39997	GO:0008152;GO:0016624;GO:0004591
isogroup39998	GO:0005524;GO:0004176;GO:0004252;GO:0006508;GO:0006510;GO:0000166;GO:0017111;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
isogroup39999	GO:0005245
isogroup4000	GO:0005279;GO:0006865;GO:0016020;GO:0006810;GO:0015184
isogroup4001	GO:0003677;GO:0005634;GO:0006355
isogroup40012	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup40022	GO:0004016;GO:0008294
isogroup40027	GO:0006470;GO:0008138;GO:0004721;GO:0017017
isogroup4003	GO:0000166;GO:0017111
isogroup40043	GO:0005507;GO:0004838
isogroup40045	GO:0009107;GO:0016992;GO:0003824;GO:0005506
isogroup4005	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup40050	GO:0003824;GO:0008152;GO:0005509
isogroup40058	GO:0003824;GO:0008152;GO:0016207
isogroup40061	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup40063	GO:0016251
isogroup40080	GO:0004298;GO:0004299;GO:0030163;GO:0043248
isogroup40082	GO:0003677;GO:0003918;GO:0005524;GO:0006259;GO:0006265
isogroup40085	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
isogroup40095	GO:0005524;GO:0006950;GO:0033554;GO:0061077
isogroup40096	GO:0008570
isogroup40098	GO:0004048
isogroup4010	GO:0008650;GO:0016435;GO:0051301
isogroup40100	GO:0008152;GO:0016491;GO:0004167
isogroup40102	GO:0006118;GO:0004355;GO:0016040
isogroup40103	GO:0005515
isogroup40104	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup40106	GO:0004295;GO:0006508;GO:0004263;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
isogroup40108	GO:0004713
isogroup40110	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0005216;GO:0006811;GO:0007268
isogroup40112	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup4012	GO:0003774;GO:0005524;GO:0016459;GO:0004351
isogroup40120	GO:0005001
isogroup40127	GO:0003677;GO:0005622
isogroup40128	GO:0003676;GO:0050265
isogroup40129	GO:0003847;GO:0016251
isogroup4013	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715
isogroup40135	GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0004243
isogroup40138	GO:0001584;GO:0007186;GO:0016021;GO:0005489;GO:0006118;GO:0046872;GO:0003677;GO:0006355
isogroup40139	GO:0005215;GO:0006810;GO:0016021
isogroup40140	GO:0003676;GO:0005634;GO:0008270
isogroup40143	GO:0005576
isogroup40144	GO:0047280
isogroup4015	GO:0043087;GO:0005525;GO:0007264;GO:0005198;GO:0005874;GO:0007018;GO:0015031
isogroup40159	GO:0005021;GO:0005524;GO:0006468
isogroup40168	GO:0004051
isogroup4017	GO:0003824;GO:0006629;GO:0006886;GO:0008565;GO:0016020
isogroup40171	GO:0006118;GO:0008152;GO:0016491;GO:0003884;GO:0008445;GO:0015922
isogroup40174	GO:0006807;GO:0016810;GO:0003952;GO:0005524;GO:0009435
isogroup40175	GO:0003676;GO:0005634;GO:0008270
isogroup40177	GO:0003684;GO:0005634;GO:0006289;GO:0006281
isogroup40179	GO:0005524
isogroup40180	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
isogroup40182	GO:0003676;GO:0003677;GO:0005634;GO:0006260
isogroup40187	GO:0004016;GO:0008294
isogroup40199	GO:0003824;GO:0006508;GO:0008236;GO:0004287;GO:0004274
isogroup402	GO:0003746;GO:0005853;GO:0006414
isogroup40225	GO:0005488;GO:0006810;GO:0019825;GO:0008941
isogroup4023	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup40232	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup40239	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup40240	GO:0000166;GO:0017111;GO:0005524
isogroup40241	GO:0006812;GO:0008324;GO:0016020
isogroup40243	GO:0006508;GO:0008462
isogroup40247	GO:0004722;GO:0006470;GO:0008287;GO:0003824;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
